total jobs	200	total machines	10	total factories	2
jobs weight
7	6	9	7	1	9	6	2	4	6	4	6	4	6	1	3	7	1	6	8	1	9	7	5	3	8	4	2	1	6	1	6	8	6	9	8	5	6	2	5	6	3	9	2	9	1	2	2	7	3	6	3	4	2	8	9	4	9	3	2	4	6	2	5	1	7	5	3	9	2	3	2	3	4	9	3	3	5	2	3	7	1	1	8	6	4	4	5	5	9	6	7	6	6	2	2	5	7	2	3	3	9	6	4	9	9	4	2	6	1	9	3	5	7	8	6	7	6	8	8	6	7	4	6	3	2	2	3	2	4	5	2	1	5	3	7	4	9	8	9	6	9	1	1	6	5	1	8	9	9	6	7	3	2	4	4	4	3	5	5	4	8	4	9	2	8	6	8	5	1	8	7	6	2	2	7	8	7	6	2	3	3	6	1	3	3	2	1	6	4	8	9	1	4	2	5	4	5	7	1	
machine setuptime	0
30	12	32	11	87	86	39	70	33	49	2	46	44	8	51	53	7	50	18	33	26	6	17	6	17	79	57	5	18	65	53	61	92	66	97	44	44	1	78	3	10	34	19	49	70	28	84	12	19	16	64	84	55	28	62	24	15	58	16	16	32	93	54	51	31	14	29	40	31	65	45	11	88	24	87	2	38	53	2	25	70	77	10	84	92	48	29	24	34	70	76	11	19	22	90	18	69	51	14	10	96	8	35	79	85	43	6	85	76	79	91	90	37	63	34	66	20	6	81	89	96	28	77	46	85	6	73	11	46	46	27	6	50	76	79	94	27	90	54	30	70	21	83	2	15	80	6	9	73	59	15	5	32	15	45	25	97	22	45	71	5	34	25	31	60	41	42	35	48	37	99	12	65	18	38	51	1	1	72	36	53	88	62	45	81	85	88	97	81	69	86	38	1	30	50	36	54	92	22	75	
93	22	92	54	66	28	50	27	4	73	69	23	14	97	90	86	92	69	97	60	23	69	10	51	96	15	30	15	19	45	56	92	17	59	69	28	38	33	51	16	44	16	14	86	75	10	2	3	25	64	50	56	63	63	60	42	68	44	72	12	2	35	9	56	81	35	47	51	5	39	3	99	48	20	11	95	12	72	30	61	46	41	10	76	10	17	19	43	96	45	75	15	8	20	85	32	59	6	30	84	51	68	6	56	55	46	45	59	60	54	45	28	33	43	21	58	21	16	6	81	75	14	16	62	2	77	21	86	34	99	7	41	16	69	92	62	12	32	89	42	14	45	51	66	73	85	13	85	22	68	65	80	5	23	59	37	10	11	87	79	95	19	50	78	4	13	30	91	73	82	99	48	28	57	86	35	63	55	2	88	93	7	86	62	95	14	53	70	15	42	91	71	45	36	16	1	74	88	21	13	
5	74	17	33	16	25	24	92	7	12	87	48	76	79	86	46	69	1	31	37	61	16	70	14	92	93	46	59	50	10	98	93	83	58	65	95	50	4	71	90	19	83	50	88	70	63	19	46	54	70	10	63	49	1	3	60	58	12	65	53	11	11	38	96	91	58	54	84	64	72	69	79	26	74	59	78	37	52	70	74	90	79	88	21	43	83	92	59	69	75	84	27	94	48	40	82	24	65	77	94	50	30	93	7	58	58	67	39	94	64	65	40	27	59	55	24	64	76	85	57	66	47	97	72	2	2	46	11	83	47	12	65	57	96	56	16	61	82	12	36	21	40	57	48	19	10	79	41	91	11	59	95	94	58	83	30	88	70	29	31	82	41	21	87	97	18	1	49	87	62	12	80	55	40	39	1	36	5	16	82	68	42	26	15	14	12	4	82	75	78	96	97	42	56	50	92	41	59	7	43	
96	89	72	32	93	47	35	99	53	89	3	6	92	45	31	48	87	85	10	65	36	68	91	59	95	73	33	66	17	7	86	34	60	26	84	97	93	67	5	40	58	83	64	17	21	20	54	32	93	25	28	57	9	8	91	57	82	45	81	35	12	68	89	50	60	6	21	30	69	28	42	14	45	72	8	69	76	83	12	96	16	51	78	85	88	82	6	37	51	99	97	74	75	77	96	23	85	33	41	28	97	76	76	14	18	20	24	59	33	80	54	65	49	56	60	23	32	4	81	34	63	31	64	9	17	84	24	76	35	86	87	39	15	84	69	25	91	58	89	35	29	73	63	64	98	2	58	87	51	3	96	85	86	9	51	7	98	65	25	32	17	16	85	57	11	46	18	31	89	92	66	88	61	49	57	14	75	24	43	50	21	35	67	24	98	72	11	82	50	18	82	11	51	39	50	22	43	72	54	14	
45	97	99	61	85	13	89	31	3	29	67	21	74	72	41	76	88	38	80	3	57	58	18	26	63	52	75	22	23	3	42	50	98	24	17	36	17	97	47	30	14	97	68	63	4	16	1	72	51	86	81	75	63	29	84	93	89	20	40	90	22	94	84	15	4	91	34	51	29	50	50	23	50	79	69	84	61	82	65	30	93	75	20	57	71	89	70	21	77	78	11	10	73	27	15	79	20	91	48	83	57	46	55	18	60	97	78	39	59	14	84	73	32	33	85	53	48	26	98	15	82	36	36	5	65	4	1	13	19	87	42	61	94	80	53	19	6	47	84	28	67	73	46	19	90	60	56	13	16	44	26	79	68	73	49	55	52	48	47	78	78	19	83	58	92	70	66	28	56	92	65	99	15	44	68	77	6	29	86	33	55	70	46	13	9	44	67	78	41	5	91	39	87	90	23	95	64	53	54	43	
90	74	78	49	92	35	9	61	18	80	24	60	9	56	81	16	89	71	93	46	2	44	6	54	47	83	94	42	82	90	11	61	96	2	69	19	49	74	54	76	81	32	94	84	78	72	95	80	2	51	14	71	61	52	95	78	63	48	22	11	75	64	62	75	72	57	67	97	91	12	30	30	59	72	10	45	25	12	82	96	48	52	99	19	10	43	4	64	53	10	7	64	35	80	71	72	24	95	85	22	89	20	93	19	24	60	67	26	66	90	70	53	41	14	5	95	93	48	3	63	43	63	40	11	11	62	35	41	69	40	20	73	68	92	37	44	55	27	49	59	82	46	23	35	1	48	70	60	19	24	3	20	69	74	91	7	10	60	81	63	33	90	54	81	13	47	87	98	44	74	20	24	14	36	38	24	57	39	20	14	53	46	49	77	78	83	24	52	3	45	78	19	50	18	52	24	72	20	7	75	
91	79	29	44	57	42	48	96	53	41	61	7	20	16	20	77	22	2	75	97	17	7	25	84	66	59	66	22	49	71	87	63	5	88	10	94	69	68	19	30	34	83	88	35	5	51	27	55	66	12	72	39	38	58	53	34	33	32	32	48	10	83	63	46	6	19	82	94	68	38	53	95	60	64	76	43	52	96	17	45	85	69	28	19	14	38	33	39	17	21	66	18	75	59	95	8	20	64	49	9	28	97	84	62	1	55	89	23	64	16	72	78	60	97	34	28	49	1	65	66	88	80	74	96	31	25	83	26	84	85	97	52	87	16	83	96	31	97	72	9	6	96	9	82	84	99	72	2	11	29	87	79	30	41	44	93	19	29	61	78	48	16	97	82	38	82	53	60	37	9	53	87	97	45	76	81	58	43	7	23	22	21	71	40	33	5	48	66	41	37	95	35	66	63	9	9	37	12	34	14	
17	74	49	88	21	93	58	97	93	71	84	23	66	99	23	7	97	43	42	22	59	43	87	70	6	6	68	84	95	36	96	13	76	53	58	90	19	91	75	47	11	97	38	80	89	13	80	35	35	1	69	9	92	59	73	47	39	93	2	10	87	11	50	13	29	74	66	20	89	16	80	47	38	7	85	17	91	26	20	74	64	94	53	28	22	20	26	30	52	48	20	32	46	15	34	62	98	44	36	45	94	60	60	10	16	60	28	4	35	28	49	75	15	13	5	22	87	83	47	79	39	63	15	45	62	47	26	8	19	33	24	87	51	42	39	43	92	85	51	60	43	28	12	83	25	15	19	84	86	27	76	53	1	5	63	91	87	31	35	94	35	88	64	12	39	3	70	52	25	84	24	50	94	61	85	41	40	34	73	55	79	50	88	6	51	11	30	59	33	7	8	63	96	28	79	30	96	2	46	41	
