total jobs	100	total machines	8	total factories	2
jobs weight
5	7	2	4	8	1	3	2	7	7	7	2	9	9	4	4	2	8	4	7	3	7	5	1	9	7	8	7	8	1	7	4	2	6	9	4	9	6	9	1	5	6	6	1	5	9	3	2	5	5	3	2	9	2	8	5	8	9	1	5	2	5	7	4	9	1	4	1	3	2	4	7	5	3	4	7	5	3	1	2	8	8	7	9	3	3	2	1	8	6	6	2	1	5	6	5	2	9	2	3	
machine setuptime	0
11	63	71	44	5	47	28	74	88	60	19	14	13	16	88	52	94	69	85	38	48	26	92	79	45	52	31	13	23	28	29	78	20	31	22	30	58	81	46	20	42	32	5	2	90	43	83	50	97	21	81	89	6	52	28	2	99	30	55	6	22	91	17	94	83	65	89	8	3	46	74	29	34	5	20	87	9	41	87	58	67	86	90	32	92	75	12	51	34	78	42	86	22	32	33	48	65	40	26	1	
44	92	40	93	60	73	63	55	91	16	60	67	1	53	31	86	24	30	17	96	21	52	5	92	2	91	30	56	94	55	16	28	1	39	53	54	72	52	63	86	71	43	47	20	53	26	56	70	21	25	94	51	93	26	91	49	47	80	46	79	55	26	78	4	1	81	11	99	85	76	88	57	88	70	78	1	40	36	52	98	15	37	82	76	45	96	86	85	56	83	2	31	93	94	69	43	80	83	91	63	
69	5	38	44	97	20	67	43	35	34	39	81	48	18	6	79	29	84	6	21	36	57	4	66	11	21	75	53	86	81	62	25	58	19	47	17	57	82	11	28	73	92	75	27	71	90	68	15	52	30	2	78	99	31	42	88	74	91	20	43	74	83	71	14	42	18	82	45	39	23	93	82	49	8	49	42	45	50	62	83	88	95	60	74	74	5	92	50	6	12	59	14	8	72	52	5	71	28	50	92	
22	78	82	80	12	96	85	26	38	61	63	34	67	68	2	22	94	48	13	47	86	9	87	67	61	98	22	21	55	94	86	21	95	53	28	43	76	95	43	79	30	65	32	62	79	52	81	29	3	8	48	25	58	33	28	99	19	86	81	29	62	84	63	91	57	32	64	39	14	67	14	96	9	69	13	10	71	76	88	6	51	96	25	74	24	55	43	6	73	34	20	44	23	88	87	58	16	62	15	82	
54	94	27	70	71	56	33	64	53	93	46	56	6	5	55	32	43	68	26	76	27	8	7	30	23	17	98	72	88	69	81	34	87	80	43	90	25	81	7	65	91	72	12	80	34	91	37	85	35	89	7	98	92	46	97	95	11	3	74	87	2	47	54	4	65	51	59	43	86	70	31	91	12	11	79	76	21	85	51	65	79	54	48	58	88	65	32	96	92	3	23	46	90	65	7	45	93	55	7	11	
82	20	87	74	4	22	75	40	55	93	62	51	16	23	48	35	48	44	33	37	35	92	87	92	1	61	96	61	43	65	49	73	46	99	43	89	10	45	60	61	36	87	20	67	42	74	39	9	9	41	12	65	64	70	47	67	86	47	63	3	40	67	86	9	24	52	47	61	37	41	30	31	75	17	60	87	14	15	86	55	22	82	57	79	62	59	15	8	14	6	35	64	73	80	52	89	68	88	36	59	
50	90	13	31	89	98	99	31	50	66	93	44	44	68	50	22	74	1	36	47	54	90	24	87	87	38	15	86	42	97	28	2	70	96	75	47	8	25	41	63	25	75	95	47	45	69	49	84	6	59	93	16	90	30	23	63	88	97	77	67	20	33	27	50	83	84	15	57	67	56	72	98	76	12	59	29	1	29	2	4	18	20	5	42	16	20	12	28	43	39	75	96	81	26	22	17	31	3	64	38	
15	30	66	95	96	64	91	52	98	61	37	64	32	94	16	50	32	33	55	66	74	63	82	35	21	76	83	59	14	21	90	61	7	50	77	62	41	47	29	77	35	54	70	95	32	10	15	62	48	12	1	8	67	93	1	41	35	57	70	82	95	28	96	96	9	96	47	53	25	92	45	59	13	64	2	78	57	19	20	94	85	68	81	28	65	75	72	69	38	12	22	37	95	38	19	12	96	18	98	67	
18	57	48	54	51	26	13	37	8	95	82	65	74	90	14	53	69	73	72	72	49	59	66	23	94	87	26	70	52	35	43	53	55	19	78	9	71	37	72	42	44	36	91	82	52	36	99	54	43	80	9	98	93	85	11	82	30	31	25	32	71	45	73	5	27	77	12	72	8	74	32	12	86	59	70	58	69	33	25	47	9	3	24	93	13	52	50	11	4	48	53	54	57	12	66	62	86	54	59	89	
3	84	28	13	12	2	73	97	82	84	58	98	45	75	96	98	53	91	63	45	71	38	85	91	21	73	85	17	41	92	65	99	9	84	81	58	58	27	91	2	58	63	54	20	93	51	37	54	71	6	15	70	52	25	28	94	85	38	77	99	63	57	10	41	87	64	98	5	24	17	51	72	75	16	55	68	53	9	93	96	36	73	51	22	22	51	26	11	80	87	71	96	82	37	5	48	12	86	67	60	
63	78	12	4	18	58	80	50	83	44	46	58	20	39	4	77	17	84	54	87	49	77	84	34	85	40	98	53	59	83	62	79	93	36	66	89	80	81	38	19	3	77	9	69	11	25	87	63	34	12	23	63	40	29	18	86	21	96	73	84	22	62	44	58	91	42	43	21	69	43	22	70	87	52	32	57	1	22	7	54	27	44	80	78	13	42	52	80	96	60	46	66	97	98	51	46	90	64	7	84	
98	79	7	53	76	30	98	45	95	92	42	69	11	12	4	66	35	83	58	81	79	6	67	22	95	43	15	36	83	96	51	63	90	93	54	58	65	98	26	54	7	71	65	75	59	69	10	62	85	96	89	8	95	29	24	69	34	16	43	68	27	53	10	40	78	62	8	28	11	63	70	1	59	69	31	86	6	91	44	93	52	90	81	23	29	49	33	25	38	12	35	31	31	71	49	89	5	36	99	46	
26	54	16	99	83	60	74	64	43	75	92	87	33	51	56	35	26	7	49	2	48	94	68	57	70	9	66	88	21	32	40	49	87	24	82	63	21	98	21	16	22	41	71	66	31	37	20	3	90	62	63	9	8	1	9	28	74	45	99	7	87	43	32	14	28	44	29	97	23	5	74	96	54	30	32	49	64	73	64	30	87	2	94	53	72	38	6	73	34	82	16	14	74	36	53	70	43	11	43	9	
49	76	28	6	12	5	60	52	56	61	62	65	38	30	4	39	8	89	91	67	2	46	18	74	62	43	73	91	81	39	50	98	68	76	56	93	23	49	77	91	43	73	74	8	26	75	80	65	88	6	84	29	85	79	45	51	40	76	43	97	58	70	8	66	61	46	20	55	78	70	38	75	67	52	42	2	92	87	50	29	96	11	86	31	55	53	68	1	5	12	99	58	45	62	12	6	14	94	64	32	
26	97	31	11	82	14	96	38	38	37	74	24	26	3	84	86	39	53	93	80	67	3	60	87	71	99	86	13	26	2	16	13	74	80	80	5	51	46	47	55	24	19	48	43	78	48	49	59	25	93	63	43	41	73	32	45	28	85	96	72	3	26	87	35	90	93	45	55	44	10	91	39	69	47	99	72	66	86	35	56	60	7	51	38	55	18	1	43	65	47	37	73	63	89	78	79	3	28	16	61	
44	34	12	21	55	60	91	97	11	32	82	36	52	48	67	11	43	4	43	34	89	31	37	98	30	92	70	75	96	1	19	19	40	23	71	78	18	15	23	98	41	65	16	1	65	94	55	7	53	71	15	21	72	9	63	27	41	3	29	2	16	52	18	18	33	52	22	38	58	94	27	55	97	44	43	99	25	45	93	62	39	29	57	52	39	72	16	36	38	62	4	78	69	38	6	47	33	67	95	72	
30	2	67	42	31	93	56	30	19	21	96	18	64	62	99	26	78	35	27	1	77	83	32	79	19	43	15	93	57	87	13	2	54	59	47	31	97	16	34	35	86	63	8	6	2	25	49	82	36	32	66	88	21	55	31	19	88	71	6	38	35	4	74	90	3	16	2	92	66	80	37	7	36	37	12	58	34	42	3	14	18	21	34	70	40	30	5	62	62	45	81	60	3	80	70	53	15	38	99	91	
15	31	11	80	26	30	23	1	55	16	39	55	88	81	69	8	20	40	42	20	82	14	72	35	8	48	71	50	81	19	45	90	30	81	85	41	82	49	91	58	65	14	24	89	73	15	42	64	50	84	15	48	50	47	45	37	7	17	32	86	61	66	77	50	7	20	76	22	83	26	2	52	75	78	3	48	55	43	58	96	32	37	79	54	29	36	5	35	64	63	94	18	65	19	69	25	51	3	82	96	
73	11	73	3	6	24	10	8	80	14	59	59	74	41	78	87	36	92	83	96	56	37	82	43	67	30	29	69	78	64	86	94	51	77	58	23	86	38	61	93	48	90	17	6	97	15	37	48	54	51	54	84	68	61	5	13	97	76	93	35	12	4	57	83	75	24	46	25	57	75	59	75	23	64	42	83	32	45	64	78	22	69	20	59	90	28	56	18	51	61	45	67	86	95	46	85	67	65	58	18	
65	69	89	71	24	46	77	38	13	92	54	73	38	26	23	79	30	4	14	2	77	4	89	12	43	88	89	64	4	43	50	8	69	19	22	46	35	65	99	12	89	89	86	71	60	21	34	96	95	27	40	51	87	47	74	8	36	97	8	33	23	18	14	97	34	98	11	11	92	80	21	46	21	40	25	55	7	77	62	63	12	7	81	4	52	57	76	93	26	14	8	49	22	72	73	85	39	54	94	26	
