total jobs	200	total machines	5	total factories	2
jobs weight
8	1	2	1	3	8	7	2	7	8	8	6	3	2	1	8	7	4	6	5	8	1	9	4	4	7	2	1	2	7	1	8	1	6	3	9	5	7	9	2	4	6	4	1	5	5	7	4	2	7	5	3	8	5	2	8	3	8	9	1	8	2	9	1	2	1	8	4	5	7	8	6	4	4	9	1	2	4	2	3	4	7	7	3	1	8	7	6	7	1	7	2	2	8	5	5	1	7	4	6	8	5	8	7	4	5	5	4	6	7	7	1	9	6	8	5	5	3	7	9	5	4	8	6	2	6	6	4	9	7	1	5	2	5	1	6	3	4	3	9	4	5	6	1	8	9	5	3	3	4	9	9	6	5	7	2	4	4	8	4	6	8	5	1	5	3	3	1	5	2	6	2	4	1	2	8	4	2	3	4	7	3	4	4	7	5	8	6	4	9	1	4	8	6	2	9	2	8	6	2	
machine setuptime	0
12	3	1	19	21	11	21	3	2	9	14	12	12	20	17	12	3	19	8	4	12	2	7	5	15	2	21	16	1	12	4	19	16	1	19	24	14	4	1	15	16	24	18	6	10	20	1	3	19	5	1	4	23	11	19	19	17	14	24	15	8	16	1	8	24	15	5	1	6	13	6	15	13	21	10	2	13	7	2	6	19	4	2	5	8	15	9	19	20	24	9	11	7	3	6	8	9	23	2	3	22	10	14	18	7	2	8	9	6	3	3	4	2	7	1	12	14	20	14	20	10	1	18	13	5	21	12	4	5	18	12	24	7	20	7	21	5	12	9	10	8	15	3	8	18	23	20	18	6	14	1	21	8	5	2	23	2	13	9	20	13	11	2	15	23	14	6	11	12	16	13	4	19	15	12	3	7	22	7	1	5	7	10	3	3	22	4	7	20	6	3	13	8	9	3	3	14	15	22	20	
18	22	11	2	11	14	11	9	12	16	1	8	18	6	14	3	21	17	8	21	11	11	14	1	15	19	2	22	10	23	4	3	18	10	12	1	7	6	23	8	14	5	2	16	9	15	3	6	19	20	6	14	15	24	15	12	10	19	8	11	18	3	6	23	19	4	6	6	7	11	24	24	7	17	16	16	22	18	3	12	9	1	6	20	23	11	1	17	15	1	19	18	24	7	24	17	20	2	18	24	22	23	1	20	21	23	1	21	24	15	4	1	13	16	11	21	6	14	5	2	16	9	24	12	11	1	22	7	11	19	19	11	2	18	7	2	4	23	1	20	14	5	19	12	23	23	12	18	2	16	22	15	9	15	22	7	5	11	9	22	3	11	8	11	20	18	1	17	7	11	18	20	16	8	4	15	18	9	1	12	6	3	23	1	2	9	17	8	4	24	6	7	22	21	11	15	23	19	3	20	
10	20	14	7	20	24	9	2	10	17	17	3	14	13	15	14	20	9	10	20	24	3	15	10	4	15	23	23	8	22	7	3	2	23	17	13	15	9	14	22	13	19	11	6	1	23	9	8	20	7	19	9	17	15	7	19	23	1	16	21	5	21	4	12	6	9	10	14	18	20	8	3	14	20	11	12	14	8	6	19	22	7	7	18	15	1	15	3	11	10	22	23	8	3	20	6	24	2	11	16	2	2	20	13	4	16	12	3	8	16	10	12	15	17	23	22	3	18	1	18	7	19	7	11	22	1	8	8	15	23	14	19	1	13	1	22	11	5	19	9	24	9	5	20	17	4	8	3	5	17	12	19	20	21	22	18	5	4	15	19	16	10	16	14	1	1	16	4	21	22	21	2	24	15	13	15	1	14	24	16	1	18	3	22	12	8	4	18	11	19	9	14	17	8	20	19	16	23	22	21	
15	8	8	9	2	2	17	21	18	8	14	1	1	4	9	21	19	23	19	22	6	3	8	14	1	16	5	6	24	23	20	12	3	1	21	7	5	17	3	16	4	17	3	16	18	7	3	5	12	16	7	7	14	4	18	4	4	5	7	24	13	3	1	11	21	24	10	6	18	13	21	10	8	10	24	10	9	1	6	19	15	12	21	4	15	18	22	21	14	3	18	13	5	6	16	1	17	15	7	6	4	20	6	24	12	16	13	7	1	7	21	22	2	17	14	9	18	14	7	2	15	12	16	15	5	14	1	22	5	24	3	3	9	23	19	23	22	17	9	3	17	4	1	17	17	20	8	4	23	5	21	8	8	24	14	23	9	13	2	9	3	7	16	12	10	7	23	6	19	4	16	1	19	9	8	18	20	3	4	10	5	24	22	18	2	5	18	16	21	1	13	14	17	11	4	23	15	6	6	3	
24	3	18	14	14	15	9	5	9	1	18	3	7	9	21	16	6	3	8	2	3	11	7	6	14	9	19	16	8	23	20	23	11	8	5	8	7	1	4	10	18	10	10	23	14	17	24	2	13	5	8	17	5	4	16	8	10	14	13	2	3	23	23	4	5	10	6	13	11	2	6	24	11	9	6	1	22	3	23	6	1	7	5	21	7	15	3	14	3	10	21	14	16	22	3	11	17	19	5	13	23	13	11	23	15	13	19	14	8	18	1	4	8	21	20	18	9	9	10	16	15	13	14	8	24	13	2	15	13	5	3	23	13	10	13	3	21	21	6	13	15	18	18	7	15	22	4	13	5	10	5	6	14	6	19	22	10	21	1	14	7	21	7	13	7	20	18	9	10	17	12	21	7	13	20	8	15	22	18	24	21	2	17	21	22	11	4	16	21	6	19	12	19	9	16	15	19	19	7	1	
20	11	1	23	22	1	16	10	4	22	19	8	10	21	21	19	1	10	19	22	12	7	24	15	2	5	12	11	7	5	9	1	10	8	18	20	4	8	7	6	1	24	9	23	3	4	14	19	14	17	6	13	17	7	19	18	4	7	11	15	6	11	7	10	5	14	12	21	10	21	18	18	5	4	16	24	22	13	18	10	24	16	12	1	2	2	7	14	3	15	18	14	22	21	13	18	9	2	24	7	7	13	19	12	7	4	14	22	4	12	4	13	16	13	3	10	16	10	12	16	19	8	13	17	12	2	7	12	22	14	18	1	13	10	1	16	5	18	21	9	16	21	7	8	5	23	9	1	17	18	1	15	19	18	19	8	17	20	16	1	15	22	15	4	15	21	15	11	9	6	15	15	12	21	16	18	18	18	15	8	12	5	22	10	18	15	16	22	14	11	7	10	18	3	20	4	3	11	11	21	
22	23	23	21	13	6	22	22	2	16	7	14	17	21	7	22	16	18	17	2	1	20	4	9	4	13	17	22	19	21	6	2	8	1	14	5	21	4	9	9	14	2	6	5	1	14	20	4	14	17	12	23	1	3	23	24	7	4	19	12	21	17	10	19	10	22	19	11	5	22	12	20	22	11	12	16	9	5	1	2	3	22	10	17	24	11	17	14	19	4	1	14	3	4	13	3	10	15	18	9	2	2	6	11	23	6	20	7	2	8	7	2	3	18	5	3	17	6	23	16	14	14	13	9	13	17	4	22	4	23	5	24	4	15	11	16	17	7	9	10	19	20	8	12	5	5	20	10	21	16	3	17	4	23	15	8	7	5	4	7	17	12	21	24	3	24	2	3	13	5	20	17	9	17	2	12	18	18	16	18	6	17	20	20	20	2	8	5	1	18	11	9	22	12	23	7	2	19	7	11	
14	6	12	24	3	21	12	20	2	5	20	15	4	11	15	22	16	11	6	22	19	2	2	17	11	14	10	1	11	14	4	19	24	24	7	5	16	5	16	2	8	23	24	20	5	23	6	14	15	21	16	14	18	5	2	19	24	19	17	12	23	20	1	4	13	11	18	18	24	15	17	13	12	20	11	7	6	3	13	3	13	15	5	15	13	23	19	16	19	17	21	7	16	24	6	5	9	22	24	8	22	21	3	8	3	1	3	14	23	8	14	1	14	11	15	5	1	10	4	4	9	14	2	1	13	6	8	7	11	18	11	21	14	13	14	14	7	18	19	8	17	17	16	22	5	9	8	8	23	4	6	2	1	19	14	15	23	11	16	20	5	7	5	6	16	11	3	19	21	4	17	23	18	9	4	22	16	15	3	3	18	8	7	4	9	5	21	23	8	11	9	1	21	9	8	24	11	7	24	3	
