total jobs	100	total machines	10	total factories	2
jobs weight
4	7	7	9	4	2	6	8	5	5	7	5	2	6	4	5	1	8	1	7	2	2	4	8	6	5	9	7	7	3	9	1	3	8	1	9	7	5	7	5	1	1	6	5	6	7	4	9	1	3	8	3	9	2	4	6	2	4	6	8	3	3	3	5	4	6	3	4	4	9	4	9	7	6	8	2	2	8	1	9	1	9	9	1	3	6	6	5	8	5	1	8	8	6	4	1	5	4	3	6	
machine setuptime	0
7	21	24	19	1	8	16	9	5	21	22	9	10	2	1	9	17	18	11	21	23	16	7	19	9	18	19	22	19	1	19	11	1	17	17	4	24	23	11	6	1	8	7	21	2	16	23	11	7	20	8	4	9	6	16	12	1	2	1	17	3	9	20	12	20	3	21	10	2	7	1	7	4	18	23	18	14	12	19	1	7	19	17	13	13	12	18	5	19	24	19	8	9	17	24	19	11	7	21	20	
18	13	16	17	14	5	19	11	7	22	10	22	14	10	11	20	20	5	4	13	4	20	2	20	19	24	11	14	11	10	5	10	13	16	2	24	8	14	18	7	23	3	20	18	8	1	17	15	23	7	8	15	18	9	16	23	10	18	23	13	22	20	21	23	7	22	9	2	4	14	16	15	18	4	1	15	16	2	14	8	24	12	1	1	9	7	23	16	5	21	20	8	5	16	18	7	9	23	18	7	
11	18	24	19	16	12	15	11	18	5	2	1	7	22	4	18	21	7	20	12	21	2	19	7	8	13	6	16	24	14	15	21	2	18	15	8	8	16	1	2	21	11	1	12	12	23	9	8	21	19	2	7	20	23	4	4	19	14	7	21	18	3	18	8	18	16	14	2	8	12	18	7	3	20	17	8	16	13	17	7	11	9	13	12	18	7	4	21	11	16	9	24	15	16	8	20	13	20	13	7	
10	16	22	2	8	22	12	5	21	15	6	14	17	10	9	16	21	3	12	8	23	8	16	14	23	6	3	22	16	19	16	7	3	8	5	10	16	21	24	14	10	9	4	11	5	15	11	3	4	15	7	15	12	5	6	2	19	7	14	10	9	9	14	18	3	24	10	2	4	7	10	18	10	14	23	17	16	5	6	21	15	21	15	23	9	4	7	24	24	22	22	19	24	8	24	13	10	3	12	7	
20	1	17	17	2	16	15	2	18	20	15	2	1	21	16	16	16	6	9	8	13	21	11	20	14	20	10	16	16	8	24	16	24	7	2	15	7	20	23	18	19	9	24	20	2	4	22	4	21	5	4	13	13	24	23	21	7	4	5	12	22	21	3	1	23	1	19	6	23	8	21	14	3	5	22	17	10	22	22	21	19	3	2	5	24	24	19	7	13	20	16	10	13	11	21	2	15	17	22	14	
13	4	17	2	13	20	7	2	11	12	4	14	15	6	13	8	8	17	2	23	15	11	16	21	15	9	12	4	17	12	7	12	13	5	1	5	20	16	23	4	13	23	11	2	18	6	20	18	23	24	2	1	15	24	13	21	12	10	21	5	7	6	14	6	7	5	3	16	8	4	23	2	11	2	8	15	1	19	11	20	19	19	17	8	5	6	4	5	3	5	15	2	19	11	10	2	1	19	23	18	
9	15	19	2	7	8	13	22	14	7	21	8	20	8	7	15	13	18	3	22	14	3	5	13	14	20	11	5	10	17	14	7	14	6	11	14	11	5	9	8	6	11	3	12	9	24	17	8	22	15	11	22	18	12	7	8	5	2	11	1	2	4	14	21	17	3	15	2	2	7	23	20	7	4	16	20	3	5	12	7	12	2	19	5	9	7	4	5	21	11	9	7	19	7	2	15	11	11	5	2	
11	5	1	4	20	5	23	6	6	20	16	10	18	8	17	17	18	23	17	22	7	17	23	22	12	11	8	22	3	14	18	24	5	10	5	8	19	5	4	12	22	3	1	18	2	5	24	9	16	24	11	20	2	22	17	8	23	2	10	1	9	10	6	13	17	24	17	4	16	21	17	22	11	9	11	20	2	16	11	11	20	16	8	14	14	10	6	12	8	16	8	1	6	3	15	14	7	2	23	2	
